player_id,evo_rate_raw,ppo_rate_raw,evd_rate_raw,ppd_rate_raw,penalty_component_raw,toi_5v5_minutes,toi_pp_minutes,toi_pk_minutes,toi_total_minutes,evo_rate_regressed,evd_rate_regressed,ppo_rate_regressed,ppd_rate_regressed,penalty_component_regressed,evo_gar_per_60,evd_gar_per_60,ppo_gar_per_60,ppd_gar_per_60,penalty_gar_per_60,total_gar_per_60,rp_evo_rate,rp_evd_rate,rp_ppo_rate,rp_ppd_rate,rp_penalty_rate
8480064,0.8127060551163134,0.0,0.0,0.0,0.0,84.15,10.2,20.316666666666663,114.66666666666669,0.7632760759215294,0.0,0.10671756074955933,0.0,0.0,0.008319065498482159,0.0,-0.010885191196455063,0.0,0.0,-0.002566125697972904,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480068,1.011927664274041,1.18928367815139,0.0,0.0,0.0,231.63333333333333,25.55,44.4,301.5833333333333,0.8363132942451146,0.0,0.3356947285652685,0.0,0.0,0.08135628382206739,0.0,0.2180919766192541,0.0,0.0,0.2994482604413215,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480069,0.5388001158566014,0.257389359553566,0.0,0.0,0.0,432.03333333333336,61.53333333333333,133.2,626.7666666666667,0.6547599677394628,0.0,0.17085204572305532,0.0,0.0,-0.10019704268358443,0.0,0.05324929377704092,0.0,0.0,-0.046947748906543504,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480074,0.5052022625132132,0.0,0.0,0.0,0.0,270.0833333333333,23.15,41.38333333333333,334.6166666666667,0.6673631203704803,0.0,0.09549553548194428,0.0,0.0,-0.0875938900525669,0.0,-0.022107216464070115,0.0,0.0,-0.10970110651663702,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480078,1.5583500887206905,0.0,0.0,0.0,0.0,82.76666666666667,7.816666666666666,13.383333333333333,103.96666666666668,0.8690578520070458,0.0,0.1090765978785108,0.0,0.0,0.11410084158399858,0.0,-0.008526154067503594,0.0,0.0,0.10557468751649499,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480084,0.3473795484372568,0.0,0.0,0.0,0.0,122.9,10.9,15.833333333333334,149.63333333333333,0.6745407797631441,0.0,0.10604396027593722,0.0,0.0,-0.08041623065990311,0.0,-0.011558791670077173,0.0,0.0,-0.09197502232998028,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480113,0.7175107623179057,0.0571769835900967,0.0,0.0,0.0,344.9166666666667,37.85,56.93333333333334,439.7,0.7396704909529632,0.0,0.10101141837857527,0.0,0.0,-0.01528651947008397,0.0,-0.016591333567439123,0.0,0.0,-0.03187785303752309,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480144,0.5285113401208932,1.5412702372670175,0.0,0.0,0.0,145.43333333333334,10.416666666666666,26.65,182.5,0.7039327652374716,0.0,0.2519110052781845,0.0,0.0,-0.05102424518557558,0.0,0.1343082533321701,0.0,0.0,0.08328400814659453,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480145,0.1604309499758448,0.0,0.0,0.0,0.0,402.05,46.3,80.66666666666667,529.0166666666667,0.48997258317090187,0.0,0.08038465614901873,0.0,0.0,-0.2649844272521453,0.0,-0.03721809579699567,0.0,0.0,-0.30220252304914097,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480185,0.7608268579727799,0.3694446936424874,0.0,0.0,0.0,308.81666666666666,53.18333333333334,82.63333333333333,444.6333333333333,0.7571981941533734,0.0,0.2050391175159682,0.0,0.0,0.002241183730326224,0.0,0.08743636556995381,0.0,0.0,0.08967754930028003,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480188,0.6953506858817676,0.0,0.0,0.0,0.0,458.1333333333333,39.98333333333333,72.0,570.1166666666667,0.7264561293871667,0.0,0.08401196710037939,0.0,0.0,-0.028500881035880443,0.0,-0.033590784845635005,0.0,0.0,-0.06209166588151545,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480193,0.0,0.0,0.0,0.0,0.0,222.01666666666665,34.43333333333334,54.4,310.85,0.5228113458297688,0.0,0.08748035106323906,0.0,0.0,-0.23214566459327834,0.0,-0.030122400882775333,0.0,0.0,-0.2622680654760537,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480196,0.2437781557147385,0.0,0.0,0.0,0.0,204.01666666666665,10.85,24.616666666666667,239.48333333333332,0.6068227247649329,0.0,0.10609179246370266,0.0,0.0,-0.14813428565811426,0.0,-0.011510959482311733,0.0,0.0,-0.159645245140426,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480208,0.8816050177939772,0.0,0.0,0.0,0.0,417.31666666666666,41.3,79.03333333333333,537.65,0.8125732363094318,0.0,0.08322912381175823,0.0,0.0,0.0576162258863846,0.0,-0.034373628134256165,0.0,0.0,0.023242597752128433,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480220,0.8376593582135408,0.3931593429739232,0.0,0.0,0.0,394.5,33.43333333333334,57.86666666666667,485.8,0.7914311034396484,0.0,0.18664678412213043,0.0,0.0,0.036474093016601206,0.0,0.06904403217611603,0.0,0.0,0.10551812519271724,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480238,0.0,0.0,0.0,0.0,0.0,17.066666666666666,2.283333333333333,9.933333333333334,29.28333333333333,0.7300383674797387,0.0,0.11497743387259027,0.0,0.0,-0.024918642943308478,0.0,-0.0026253180734241294,0.0,0.0,-0.027543961016732607,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480245,1.0604858387488814,0.0,0.0,0.0,0.0,45.36666666666667,9.75,15.15,70.26666666666667,0.7803726167644358,0.0,0.10715512705787189,0.0,0.0,0.02541560634138862,0.0,-0.010447624888142507,0.0,0.0,0.014967981453246113,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480246,0.2826698052474192,0.0481410046269757,0.0,0.0,0.0,304.25,41.18333333333333,77.38333333333334,422.81666666666666,0.5762894540976697,0.0,0.09734068399354778,0.0,0.0,-0.17866755632537745,0.0,-0.020262067952466614,0.0,0.0,-0.19892962427784405,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480259,0.4876796907876019,0.0,0.0,0.0,0.0,238.08333333333331,29.45,37.66666666666666,305.2,0.6687414405688679,0.0,0.09084801231828074,0.0,0.0,-0.08621556985417933,0.0,-0.026754739627733656,0.0,0.0,-0.11297030948191299,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480280,0.0,0.0,0.0,0.0,0.0,512.7,70.55,121.58333333333331,704.8333333333334,0.3727446481796421,0.0,0.06895499967517701,0.0,0.0,-0.3822123622434051,0.0,-0.04864775227083738,0.0,0.0,-0.4308601145142425,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480281,0.6301548272381886,0.4635885994379518,0.0,0.0,0.0,234.41666666666663,15.216666666666669,34.18333333333334,283.81666666666666,0.7151217056120852,0.0,0.16329710732864694,0.0,0.0,-0.03983530481096198,0.0,0.04569435538263254,0.0,0.0,0.005859050571670563,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480289,0.6694003308062201,0.8968013154984339,0.0,0.0,0.0,354.9666666666667,26.0,52.3,433.26666666666665,0.7194354274670025,0.0,0.2783897571234978,0.0,0.0,-0.035521582956044684,0.0,0.1607870051774834,0.0,0.0,0.12526542222143872,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480313,0.0,0.0,0.0,0.0,0.0,527.8166666666667,66.35,122.71666666666668,716.8833333333333,0.3672624870306218,0.0,0.07069597351729148,0.0,0.0,-0.3876945233924254,0.0,-0.046906778428722914,0.0,0.0,-0.4346013018211483,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480336,0.3838888490059229,0.0282607342544593,0.0,0.0,0.0,563.7666666666667,70.68333333333334,107.33333333333331,741.7833333333333,0.5583012333401085,0.0,0.08060446105353464,0.0,0.0,-0.1966557770829387,0.0,-0.03699829089247976,0.0,0.0,-0.23365406797541843,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480355,0.8646965264667924,0.2821443760170821,0.0,0.0,0.0,478.9166666666667,50.68333333333334,100.68333333333334,630.2833333333333,0.8086450157608699,0.0,0.17294741280212733,0.0,0.0,0.0536880053378227,0.0,0.055344660856112934,0.0,0.0,0.10903266619393563,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480426,0.1940705909789883,0.0533949645377835,0.0,0.0,0.0,401.4166666666667,45.35,86.86666666666667,533.6333333333333,0.5051844410912516,0.0,0.09756956887781164,0.0,0.0,-0.2497725693317956,0.0,-0.02003318306820276,0.0,0.0,-0.2698057523999984,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480434,0.2932147049960268,0.0,0.0,0.0,0.0,195.51666666666668,18.4,43.25,257.1666666666667,0.6251566465457288,0.0,0.0993266486030527,0.0,0.0,-0.12980036387731841,0.0,-0.018276103342961703,0.0,0.0,-0.14807646722028012,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480448,0.5109463411585551,0.992207294246612,0.0,0.0,0.0,513.5666666666667,49.41666666666666,116.15,679.1333333333333,0.6313186251381446,0.0,0.40686125366617854,0.0,0.0,-0.12363838528490256,0.0,0.28925850172016415,0.0,0.0,0.1656201164352616,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480459,1.241753986257945,0.902357129423486,0.0,0.0,0.0,318.93333333333334,26.15,61.63333333333333,406.7166666666666,0.944539942073499,0.0,0.2802767667778486,0.0,0.0,0.1895829316504518,0.0,0.1626740148318342,0.0,0.0,0.352256946482286,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480727,0.1632936079162485,0.0,0.0,0.0,0.0,428.31666666666666,28.6,69.51666666666667,526.4333333333333,0.4819690253421262,0.0,0.09144848518352597,0.0,0.0,-0.272987985080921,0.0,-0.02615426676248843,0.0,0.0,-0.2991422518434094,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480748,0.6688992642615464,1.0835888748478433,0.0,0.0,0.0,569.5666666666667,70.58333333333333,135.13333333333333,775.2833333333333,0.7091294569384098,0.0,0.5173048751008015,0.0,0.0,-0.04582755348463741,0.0,0.3997021231547871,0.0,0.0,0.3538745696701497,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480762,0.7676095049288251,0.3906395386435523,0.0,0.0,0.0,284.55,23.566666666666663,37.0,345.1166666666667,0.759545968821644,0.0,0.16967639861317363,0.0,0.0,0.004588958398596854,0.0,0.05207364666715923,0.0,0.0,0.056662605065756086,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480796,0.3406343465646179,0.1502915372571943,0.0,0.0,0.0,391.3333333333333,30.53333333333333,70.43333333333334,492.3,0.5730516972705432,0.0,0.12524905617099927,0.0,0.0,-0.18190531315250402,0.0,0.007646304224984871,0.0,0.0,-0.17425900892751917,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480797,1.1073848132281885,0.3656609758578666,0.0,0.0,0.0,407.56666666666666,49.73333333333333,97.26666666666668,554.5666666666667,0.913223978686112,0.0,0.19999430806277385,0.0,0.0,0.15826696826306486,0.0,0.08239155611675945,0.0,0.0,0.24065852437982432,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
8480798,0.529429441861606,0.0,0.0,0.0,0.0,399.98333333333335,48.766666666666666,75.93333333333334,524.6833333333333,0.6547248557922942,0.0,0.07905181623079616,0.0,0.0,-0.10023215463075297,0.0,-0.03855093571521824,0.0,0.0,-0.1387830903459712,0.7549570104230472,0.0,0.1176027519460144,0.0,0.0
