date,gameId,gameStartUTC,teamId,away,opponentId,team,opponent,opponentLabel,totalGames,yahooWk,postponed,started,b2b,offNight,game,,
3/10/2026,2025021015,3/10/2026 19:00:00,14,,29,TBL,CBJ,#NAME?,13,23,FALSE,FALSE,0,0,1,,
3/12/2026,2025021030,3/12/2026 19:00:00,14,,17,TBL,DET,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/14/2026,2025021049,3/14/2026 19:00:00,14,,12,TBL,CAR,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/17/2026,2025021076,3/17/2026 22:00:00,14,@,55,TBL,SEA,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/19/2026,2025021090,3/19/2026 22:00:00,14,@,23,TBL,VAN,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/21/2026,2025021109,3/21/2026 22:00:00,14,@,22,TBL,EDM,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/22/2026,2025021116,3/22/2026 20:00:00,14,@,20,TBL,CGY,#NAME?,9,24,FALSE,FALSE,1,0,1,,
3/24/2026,2025021127,3/24/2026 19:30:00,14,,30,TBL,MIN,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/26/2026,2025021139,3/26/2026 19:00:00,14,,55,TBL,SEA,#NAME?,13,25,FALSE,FALSE,0,0,1,,
3/28/2026,2025021152,3/28/2026 13:00:00,14,,9,TBL,OTT,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/29/2026,2025021168,3/29/2026 17:00:00,14,,18,TBL,NSH,#NAME?,6,25,FALSE,FALSE,1,1,1,,
3/31/2026,2025021180,3/31/2026 19:00:00,14,,8,TBL,MTL,#NAME?,10,26,FALSE,FALSE,0,0,1,,
4/2/2026,2025021192,4/2/2026 19:00:00,14,,5,TBL,PIT,#NAME?,14,26,FALSE,FALSE,0,0,1,,
4/4/2026,2025021210,4/4/2026 17:00:00,14,,6,TBL,BOS,#NAME?,15,26,FALSE,FALSE,0,0,1,,
4/6/2026,2025021229,4/6/2026 19:00:00,14,@,7,TBL,BUF,#NAME?,4,27,FALSE,FALSE,0,1,1,,
4/7/2026,2025021234,4/7/2026 19:00:00,14,@,9,TBL,OTT,#NAME?,11,27,FALSE,FALSE,1,0,1,,
4/9/2026,2025021248,4/9/2026 19:00:00,14,@,8,TBL,MTL,#NAME?,14,27,FALSE,FALSE,0,0,1,,
4/11/2026,2025021261,4/11/2026 12:30:00,14,@,6,TBL,BOS,#NAME?,15,27,FALSE,FALSE,0,0,1,,
4/13/2026,2025021282,4/13/2026 19:00:00,14,,17,TBL,DET,#NAME?,10,28,FALSE,FALSE,0,0,1,,
4/15/2026,2025021302,4/15/2026 19:00:00,14,,3,TBL,NYR,#NAME?,6,28,FALSE,FALSE,0,1,1,,
10/8/2025,2025020004,10/8/2025 19:00:00,10,,8,TOR,MTL,#NAME?,4,1,FALSE,TRUE,0,1,1,,
10/11/2025,2025020025,10/11/2025 19:00:00,10,@,17,TOR,DET,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/13/2025,2025020043,10/13/2025 16:00:00,10,,17,TOR,DET,#NAME?,10,2,FALSE,TRUE,0,0,1,,
10/14/2025,2025020049,10/14/2025 19:00:00,10,,18,TOR,NSH,#NAME?,8,2,FALSE,TRUE,1,0,1,,
10/16/2025,2025020061,10/16/2025 19:00:00,10,,3,TOR,NYR,#NAME?,11,2,FALSE,TRUE,0,0,1,,
10/18/2025,2025020079,10/18/2025 19:00:00,10,,55,TOR,SEA,#NAME?,13,2,FALSE,TRUE,0,0,1,,
10/21/2025,2025020098,10/21/2025 19:00:00,10,,1,TOR,NJD,#NAME?,10,3,FALSE,TRUE,0,0,1,,
10/24/2025,2025020123,10/24/2025 19:00:00,10,@,7,TOR,BUF,#NAME?,4,3,FALSE,TRUE,0,1,1,,
10/25/2025,2025020132,10/25/2025 19:00:00,10,,7,TOR,BUF,#NAME?,13,3,FALSE,TRUE,1,0,1,,
10/28/2025,2025020151,10/28/2025 18:30:00,10,,20,TOR,CGY,#NAME?,16,4,FALSE,TRUE,0,0,1,,
10/29/2025,2025020166,10/29/2025 19:30:00,10,@,29,TOR,CBJ,#NAME?,1,4,FALSE,TRUE,1,1,1,,
11/1/2025,2025020188,11/1/2025 19:00:00,10,@,4,TOR,PHI,#NAME?,13,4,FALSE,TRUE,0,0,1,,
11/3/2025,2025020199,11/3/2025 19:30:00,10,,5,TOR,PIT,#NAME?,4,5,FALSE,TRUE,0,1,1,,
11/5/2025,2025020213,11/5/2025 19:00:00,10,,68,TOR,UTA,#NAME?,5,5,FALSE,TRUE,0,1,1,,
11/8/2025,2025020234,11/8/2025 19:00:00,10,,6,TOR,BOS,#NAME?,13,5,FALSE,TRUE,0,0,1,,
11/9/2025,2025020246,11/9/2025 19:00:00,10,,12,TOR,CAR,#NAME?,8,5,FALSE,TRUE,1,0,1,,
11/11/2025,2025020256,11/11/2025 19:00:00,10,@,6,TOR,BOS,#NAME?,9,6,FALSE,TRUE,0,0,1,,
11/13/2025,2025020269,11/13/2025 19:00:00,10,,26,TOR,LAK,#NAME?,10,6,FALSE,TRUE,0,0,1,,
11/15/2025,2025020291,11/15/2025 19:00:00,10,@,16,TOR,CHI,#NAME?,13,6,FALSE,TRUE,0,0,1,,
11/18/2025,2025020307,11/18/2025 19:00:00,10,,19,TOR,STL,#NAME?,8,7,FALSE,TRUE,0,0,1,,
11/20/2025,2025020319,11/20/2025 19:00:00,10,,29,TOR,CBJ,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/22/2025,2025020337,11/22/2025 19:00:00,10,@,8,TOR,MTL,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/26/2025,2025020369,11/26/2025 19:00:00,10,@,29,TOR,CBJ,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/28/2025,2025020386,11/28/2025 17:00:00,10,@,15,TOR,WSH,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/29/2025,2025020396,11/29/2025 19:00:00,10,@,5,TOR,PIT,#NAME?,11,8,FALSE,TRUE,1,0,1,,
12/2/2025,2025020413,12/2/2025 19:00:00,10,@,13,TOR,FLA,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/4/2025,2025020431,12/4/2025 19:00:00,10,@,12,TOR,CAR,#NAME?,10,9,FALSE,TRUE,0,0,1,,
12/6/2025,2025020444,12/6/2025 19:00:00,10,,8,TOR,MTL,#NAME?,12,9,FALSE,TRUE,0,0,1,,
12/8/2025,2025020461,12/8/2025 19:30:00,10,,14,TOR,TBL,#NAME?,5,10,FALSE,FALSE,0,1,1,,
12/11/2025,2025020480,12/11/2025 19:00:00,10,,28,TOR,SJS,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/13/2025,2025020499,12/13/2025 19:00:00,10,,22,TOR,EDM,#NAME?,13,10,FALSE,FALSE,0,0,1,,
12/16/2025,2025020520,12/16/2025 19:00:00,10,,16,TOR,CHI,#NAME?,10,11,FALSE,FALSE,0,0,1,,
12/18/2025,2025020539,12/18/2025 19:00:00,10,@,15,TOR,WSH,#NAME?,10,11,FALSE,FALSE,0,0,1,,
12/20/2025,2025020558,12/20/2025 19:00:00,10,@,18,TOR,NSH,#NAME?,13,11,FALSE,FALSE,0,0,1,,
12/21/2025,2025020568,12/21/2025 19:00:00,10,@,25,TOR,DAL,#NAME?,9,11,FALSE,FALSE,1,0,1,,
12/23/2025,2025020575,12/23/2025 16:00:00,10,,5,TOR,PIT,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/27/2025,2025020590,12/27/2025 19:00:00,10,,9,TOR,OTT,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/28/2025,2025020601,12/28/2025 17:00:00,10,@,17,TOR,DET,#NAME?,5,12,FALSE,FALSE,1,1,1,,
12/30/2025,2025020617,12/30/2025 19:00:00,10,,1,TOR,NJD,#NAME?,5,13,FALSE,FALSE,0,1,1,,
1/1/2026,2025020634,1/1/2026 19:00:00,10,,52,TOR,WPG,#NAME?,8,13,FALSE,FALSE,0,0,1,,
1/3/2026,2025020651,1/3/2026 19:00:00,10,@,2,TOR,NYI,#NAME?,13,13,FALSE,FALSE,0,0,1,,
1/6/2026,2025020672,1/6/2026 19:30:00,10,,13,TOR,FLA,#NAME?,10,14,FALSE,FALSE,0,0,1,,
1/8/2026,2025020686,1/8/2026 19:00:00,10,@,4,TOR,PHI,#NAME?,12,14,FALSE,FALSE,0,0,1,,
1/10/2026,2025020702,1/10/2026 19:00:00,10,,23,TOR,VAN,#NAME?,14,14,FALSE,FALSE,0,0,1,,
1/12/2026,2025020723,1/12/2026 22:00:00,10,@,21,TOR,COL,#NAME?,9,15,FALSE,FALSE,0,0,1,,
1/13/2026,2025020733,1/13/2026 21:00:00,10,@,68,TOR,UTA,#NAME?,10,15,FALSE,FALSE,1,0,1,,
1/15/2026,2025020748,1/15/2026 21:30:00,10,@,54,TOR,VGK,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/17/2026,2025020762,1/17/2026 19:00:00,10,@,52,TOR,WPG,#NAME?,13,15,FALSE,FALSE,0,0,1,,
1/19/2026,2025020774,1/19/2026 19:30:00,10,,30,TOR,MIN,#NAME?,10,16,FALSE,FALSE,0,0,1,,
1/21/2026,2025020788,1/21/2026 19:00:00,10,,17,TOR,DET,#NAME?,6,16,FALSE,FALSE,0,1,1,,
1/23/2026,2025020802,1/23/2026 19:00:00,10,,54,TOR,VGK,#NAME?,8,16,FALSE,FALSE,0,0,1,,
1/25/2026,2025020819,1/25/2026 14:00:00,10,,21,TOR,COL,#NAME?,6,16,FALSE,FALSE,0,1,1,,
1/27/2026,2025020831,1/27/2026 19:00:00,10,,7,TOR,BUF,#NAME?,10,17,FALSE,FALSE,0,0,1,,
1/29/2026,2025020857,1/29/2026 22:00:00,10,@,55,TOR,SEA,#NAME?,15,17,FALSE,FALSE,0,0,1,,
1/31/2026,2025020869,1/31/2026 19:00:00,10,@,23,TOR,VAN,#NAME?,14,17,FALSE,FALSE,0,0,1,,
2/2/2026,2025020885,2/2/2026 22:00:00,10,@,20,TOR,CGY,#NAME?,10,18,FALSE,FALSE,0,0,1,,
2/3/2026,2025020891,2/3/2026 20:30:00,10,@,22,TOR,EDM,#NAME?,7,18,FALSE,FALSE,1,1,1,,
2/25/2026,2025020912,2/25/2026 19:30:00,10,@,14,TOR,TBL,#NAME?,8,21,FALSE,FALSE,0,0,1,,
2/26/2026,2025020921,2/26/2026 19:00:00,10,@,13,TOR,FLA,#NAME?,12,21,FALSE,FALSE,1,0,1,,
2/28/2026,2025020939,2/28/2026 19:00:00,10,,9,TOR,OTT,#NAME?,13,21,FALSE,FALSE,0,0,1,,
3/2/2026,2025020954,3/2/2026 19:30:00,10,,4,TOR,PHI,#NAME?,6,22,FALSE,FALSE,0,1,1,,
3/4/2026,2025020971,3/4/2026 19:00:00,10,@,1,TOR,NJD,#NAME?,5,22,FALSE,FALSE,0,1,1,,
3/5/2026,2025020975,3/5/2026 19:00:00,10,@,3,TOR,NYR,#NAME?,8,22,FALSE,FALSE,1,0,1,,
3/7/2026,2025020994,3/7/2026 19:00:00,10,,14,TOR,TBL,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/10/2026,2025021014,3/10/2026 19:00:00,10,@,8,TOR,MTL,#NAME?,13,23,FALSE,FALSE,0,0,1,,
3/12/2026,2025021029,3/12/2026 19:00:00,10,,24,TOR,ANA,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/14/2026,2025021047,3/14/2026 19:00:00,10,@,7,TOR,BUF,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/15/2026,2025021060,3/15/2026 19:30:00,10,@,30,TOR,MIN,#NAME?,6,23,FALSE,FALSE,1,1,1,,
3/17/2026,2025021068,3/17/2026 19:00:00,10,,2,TOR,NYI,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/20/2026,2025021094,3/20/2026 19:00:00,10,,12,TOR,CAR,#NAME?,5,24,FALSE,FALSE,0,1,1,,
3/21/2026,2025021106,3/21/2026 19:00:00,10,@,9,TOR,OTT,#NAME?,11,24,FALSE,FALSE,1,0,1,,
3/24/2026,2025021120,3/24/2026 19:00:00,10,@,6,TOR,BOS,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/25/2026,2025021136,3/25/2026 19:30:00,10,,3,TOR,NYR,#NAME?,2,25,FALSE,FALSE,1,1,1,,
3/28/2026,2025021160,3/28/2026 19:00:00,10,@,19,TOR,STL,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/30/2026,2025021176,3/30/2026 22:00:00,10,@,24,TOR,ANA,#NAME?,5,26,FALSE,FALSE,0,1,1,,
4/2/2026,2025021202,4/2/2026 22:00:00,10,@,28,TOR,SJS,#NAME?,14,26,FALSE,FALSE,0,0,1,,
4/4/2026,2025021217,4/4/2026 19:00:00,10,@,26,TOR,LAK,#NAME?,15,26,FALSE,FALSE,0,0,1,,
4/8/2026,2025021245,4/8/2026 19:30:00,10,,15,TOR,WSH,#NAME?,3,27,FALSE,FALSE,0,1,1,,
4/9/2026,2025021252,4/9/2026 19:00:00,10,@,2,TOR,NYI,#NAME?,14,27,FALSE,FALSE,1,0,1,,
4/11/2026,2025021270,4/11/2026 19:00:00,10,,13,TOR,FLA,#NAME?,15,27,FALSE,FALSE,0,0,1,,
4/13/2026,2025021285,4/13/2026 19:30:00,10,,25,TOR,DAL,#NAME?,10,28,FALSE,FALSE,0,0,1,,
4/15/2026,2025021304,4/15/2026 19:30:00,10,@,9,TOR,OTT,#NAME?,6,28,FALSE,FALSE,0,1,1,,
10/9/2025,2025020018,10/9/2025 21:00:00,68,@,21,UTA,COL,#NAME?,14,1,FALSE,TRUE,0,0,1,,
10/11/2025,2025020032,10/11/2025 20:00:00,68,@,18,UTA,NSH,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/13/2025,2025020048,10/13/2025 20:30:00,68,@,16,UTA,CHI,#NAME?,10,2,FALSE,TRUE,0,0,1,,
10/15/2025,2025020060,10/15/2025 21:30:00,68,,20,UTA,CGY,#NAME?,4,2,FALSE,TRUE,0,1,1,,
10/17/2025,2025020075,10/17/2025 21:00:00,68,,28,UTA,SJS,#NAME?,4,2,FALSE,TRUE,0,1,1,,
10/19/2025,2025020092,10/19/2025 19:00:00,68,,6,UTA,BOS,#NAME?,4,2,FALSE,TRUE,0,1,1,,
10/21/2025,2025020107,10/21/2025 22:00:00,68,,21,UTA,COL,#NAME?,10,3,FALSE,TRUE,0,0,1,,
10/23/2025,2025020117,10/23/2025 20:00:00,68,@,19,UTA,STL,#NAME?,12,3,FALSE,TRUE,0,0,1,,
10/25/2025,2025020131,10/25/2025 18:00:00,68,@,30,UTA,MIN,#NAME?,13,3,FALSE,TRUE,0,0,1,,
10/26/2025,2025020143,10/26/2025 18:00:00,68,@,52,UTA,WPG,#NAME?,8,3,FALSE,TRUE,1,0,1,,
10/28/2025,2025020162,10/28/2025 21:30:00,68,@,22,UTA,EDM,#NAME?,16,4,FALSE,TRUE,0,0,1,,
11/2/2025,2025020194,11/2/2025 15:30:00,68,,14,UTA,TBL,#NAME?,5,4,FALSE,TRUE,0,1,1,,
11/4/2025,2025020203,11/4/2025 19:00:00,68,@,7,UTA,BUF,#NAME?,10,5,FALSE,TRUE,0,0,1,,
11/5/2025,2025020213,11/5/2025 19:00:00,68,@,10,UTA,TOR,#NAME?,5,5,FALSE,TRUE,1,1,1,,
11/8/2025,2025020235,11/8/2025 19:00:00,68,@,8,UTA,MTL,#NAME?,13,5,FALSE,TRUE,0,0,1,,
11/9/2025,2025020247,11/9/2025 19:00:00,68,@,9,UTA,OTT,#NAME?,8,5,FALSE,TRUE,1,0,1,,
11/12/2025,2025020267,11/12/2025 21:00:00,68,,7,UTA,BUF,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/14/2025,2025020282,11/14/2025 21:00:00,68,,2,UTA,NYI,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/17/2025,2025020306,11/17/2025 22:00:00,68,@,24,UTA,ANA,#NAME?,6,7,FALSE,TRUE,0,1,1,,
11/18/2025,2025020314,11/18/2025 22:00:00,68,@,28,UTA,SJS,#NAME?,8,7,FALSE,TRUE,1,0,1,,
11/20/2025,2025020327,11/20/2025 21:00:00,68,,54,UTA,VGK,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/22/2025,2025020344,11/22/2025 21:00:00,68,,3,UTA,NYR,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/24/2025,2025020358,11/24/2025 21:00:00,68,,54,UTA,VGK,#NAME?,7,8,FALSE,TRUE,0,1,1,,
11/26/2025,2025020372,11/26/2025 21:30:00,68,,8,UTA,MTL,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/28/2025,2025020390,11/28/2025 21:00:00,68,@,25,UTA,DAL,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/29/2025,2025020398,11/29/2025 20:00:00,68,@,19,UTA,STL,#NAME?,11,8,FALSE,TRUE,1,0,1,,
12/1/2025,2025020410,12/1/2025 22:00:00,68,@,28,UTA,SJS,#NAME?,5,9,FALSE,TRUE,0,1,1,,
12/3/2025,2025020424,12/3/2025 22:00:00,68,@,24,UTA,ANA,#NAME?,5,9,FALSE,TRUE,0,1,1,,
12/5/2025,2025020439,12/5/2025 21:00:00,68,@,23,UTA,VAN,#NAME?,5,9,FALSE,TRUE,0,1,1,,
12/6/2025,2025020448,12/6/2025 19:00:00,68,@,20,UTA,CGY,#NAME?,12,9,FALSE,TRUE,1,0,1,,
12/8/2025,2025020462,12/8/2025 21:00:00,68,,26,UTA,LAK,#NAME?,5,10,FALSE,FALSE,0,1,1,,
12/10/2025,2025020478,12/10/2025 22:00:00,68,,13,UTA,FLA,#NAME?,4,10,FALSE,FALSE,0,1,1,,
12/12/2025,2025020494,12/12/2025 21:00:00,68,,55,UTA,SEA,#NAME?,2,10,FALSE,FALSE,0,1,1,,
12/14/2025,2025020509,12/14/2025 15:00:00,68,@,5,UTA,PIT,#NAME?,6,10,FALSE,FALSE,0,1,1,,
12/16/2025,2025020519,12/16/2025 19:00:00,68,@,6,UTA,BOS,#NAME?,10,11,FALSE,FALSE,0,0,1,,
12/17/2025,2025020530,12/17/2025 19:30:00,68,@,17,UTA,DET,#NAME?,5,11,FALSE,FALSE,1,1,1,,
12/19/2025,2025020547,12/19/2025 21:00:00,68,,1,UTA,NJD,#NAME?,5,11,FALSE,FALSE,0,1,1,,
12/21/2025,2025020569,12/21/2025 19:00:00,68,,52,UTA,WPG,#NAME?,9,11,FALSE,FALSE,0,0,1,,
12/23/2025,2025020584,12/23/2025 21:00:00,68,@,21,UTA,COL,#NAME?,13,12,FALSE,FALSE,0,0,1,,
12/29/2025,2025020612,12/29/2025 21:00:00,68,,18,UTA,NSH,#NAME?,11,13,FALSE,FALSE,0,0,1,,
1/1/2026,2025020633,1/1/2026 15:00:00,68,@,2,UTA,NYI,#NAME?,8,13,FALSE,FALSE,0,0,1,,
1/3/2026,2025020645,1/3/2026 15:00:00,68,@,1,UTA,NJD,#NAME?,13,13,FALSE,FALSE,0,0,1,,
1/5/2026,2025020662,1/5/2026 19:00:00,68,@,3,UTA,NYR,#NAME?,5,14,FALSE,FALSE,0,1,1,,
1/7/2026,2025020680,1/7/2026 21:30:00,68,,9,UTA,OTT,#NAME?,5,14,FALSE,FALSE,0,1,1,,
1/9/2026,2025020696,1/9/2026 21:00:00,68,,19,UTA,STL,#NAME?,3,14,FALSE,FALSE,0,1,1,,
1/11/2026,2025020714,1/11/2026 19:00:00,68,,29,UTA,CBJ,#NAME?,5,14,FALSE,FALSE,0,1,1,,
1/13/2026,2025020733,1/13/2026 21:00:00,68,,10,UTA,TOR,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/15/2026,2025020746,1/15/2026 21:00:00,68,,25,UTA,DAL,#NAME?,10,15,FALSE,FALSE,0,0,1,,
1/17/2026,2025020757,1/17/2026 17:00:00,68,,55,UTA,SEA,#NAME?,13,15,FALSE,FALSE,0,0,1,,
1/21/2026,2025020790,1/21/2026 21:30:00,68,,4,UTA,PHI,#NAME?,6,16,FALSE,FALSE,0,1,1,,
1/24/2026,2025020811,1/24/2026 15:30:00,68,@,18,UTA,NSH,#NAME?,9,16,FALSE,FALSE,0,0,1,,
1/26/2026,2025020825,1/26/2026 19:00:00,68,@,14,UTA,TBL,#NAME?,5,17,FALSE,FALSE,0,1,1,,
1/27/2026,2025020834,1/27/2026 19:00:00,68,@,13,UTA,FLA,#NAME?,10,17,FALSE,FALSE,1,0,1,,
1/29/2026,2025020851,1/29/2026 19:00:00,68,@,12,UTA,CAR,#NAME?,15,17,FALSE,FALSE,0,0,1,,
1/31/2026,2025020870,1/31/2026 21:00:00,68,,25,UTA,DAL,#NAME?,14,17,FALSE,FALSE,0,0,1,,
2/2/2026,2025020884,2/2/2026 21:30:00,68,,23,UTA,VAN,#NAME?,10,18,FALSE,FALSE,0,0,1,,
2/4/2026,2025020898,2/4/2026 21:00:00,68,,17,UTA,DET,#NAME?,10,18,FALSE,FALSE,0,0,1,,
2/25/2026,2025020914,2/25/2026 21:00:00,68,,21,UTA,COL,#NAME?,8,21,FALSE,FALSE,0,0,1,,
2/27/2026,2025020932,2/27/2026 21:00:00,68,,30,UTA,MIN,#NAME?,4,21,FALSE,FALSE,0,1,1,,
3/1/2026,2025020949,3/1/2026 16:00:00,68,,16,UTA,CHI,#NAME?,6,21,FALSE,FALSE,0,1,1,,
3/3/2026,2025020962,3/3/2026 19:00:00,68,@,15,UTA,WSH,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/5/2026,2025020976,3/5/2026 19:00:00,68,@,4,UTA,PHI,#NAME?,8,22,FALSE,FALSE,0,0,1,,
3/7/2026,2025020995,3/7/2026 19:00:00,68,@,29,UTA,CBJ,#NAME?,11,22,FALSE,FALSE,0,0,1,,
3/9/2026,2025021010,3/9/2026 20:30:00,68,@,16,UTA,CHI,#NAME?,4,23,FALSE,FALSE,0,1,1,,
3/10/2026,2025021021,3/10/2026 20:00:00,68,@,30,UTA,MIN,#NAME?,13,23,FALSE,FALSE,1,0,1,,
3/12/2026,2025021037,3/12/2026 21:00:00,68,,16,UTA,CHI,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/14/2026,2025021054,3/14/2026 21:00:00,68,,5,UTA,PIT,#NAME?,14,23,FALSE,FALSE,0,0,1,,
3/16/2026,2025021066,3/16/2026 20:00:00,68,@,25,UTA,DAL,#NAME?,5,24,FALSE,FALSE,0,1,1,,
3/19/2026,2025021091,3/19/2026 22:00:00,68,@,54,UTA,VGK,#NAME?,11,24,FALSE,FALSE,0,0,1,,
3/20/2026,2025021098,3/20/2026 22:00:00,68,,24,UTA,ANA,#NAME?,5,24,FALSE,FALSE,1,1,1,,
3/22/2026,2025021118,3/22/2026 21:00:00,68,,26,UTA,LAK,#NAME?,9,24,FALSE,FALSE,0,0,1,,
3/24/2026,2025021132,3/24/2026 21:00:00,68,,22,UTA,EDM,#NAME?,15,25,FALSE,FALSE,0,0,1,,
3/26/2026,2025021146,3/26/2026 21:00:00,68,,15,UTA,WSH,#NAME?,13,25,FALSE,FALSE,0,0,1,,
3/28/2026,2025021164,3/28/2026 21:00:00,68,@,26,UTA,LAK,#NAME?,15,25,FALSE,FALSE,0,0,1,,
4/2/2026,2025021203,4/2/2026 22:00:00,68,@,55,UTA,SEA,#NAME?,14,26,FALSE,FALSE,0,0,1,,
4/4/2026,2025021216,4/4/2026 19:00:00,68,@,23,UTA,VAN,#NAME?,15,26,FALSE,FALSE,0,0,1,,
4/7/2026,2025021241,4/7/2026 21:30:00,68,,22,UTA,EDM,#NAME?,11,27,FALSE,FALSE,0,0,1,,
4/9/2026,2025021257,4/9/2026 21:00:00,68,,18,UTA,NSH,#NAME?,14,27,FALSE,FALSE,0,0,1,,
4/11/2026,2025021269,4/11/2026 17:00:00,68,,12,UTA,CAR,#NAME?,15,27,FALSE,FALSE,0,0,1,,
4/12/2026,2025021281,4/12/2026 21:00:00,68,@,20,UTA,CGY,#NAME?,6,27,FALSE,FALSE,1,1,1,,
4/14/2026,2025021297,4/14/2026 21:00:00,68,,52,UTA,WPG,#NAME?,9,28,FALSE,FALSE,0,0,1,,
4/16/2026,2025021309,4/16/2026 20:00:00,68,,19,UTA,STL,#NAME?,6,28,FALSE,FALSE,0,1,1,,
10/9/2025,2025020019,10/9/2025 22:00:00,23,,20,VAN,CGY,#NAME?,14,1,FALSE,TRUE,0,0,1,,
10/11/2025,2025020035,10/11/2025 22:00:00,23,@,22,VAN,EDM,#NAME?,16,1,FALSE,TRUE,0,0,1,,
10/13/2025,2025020046,10/13/2025 19:30:00,23,,19,VAN,STL,#NAME?,10,2,FALSE,TRUE,0,0,1,,
10/16/2025,2025020068,10/16/2025 20:00:00,23,@,25,VAN,DAL,#NAME?,11,2,FALSE,TRUE,0,0,1,,
10/17/2025,2025020074,10/17/2025 20:30:00,23,@,16,VAN,CHI,#NAME?,4,2,FALSE,TRUE,1,1,1,,
10/19/2025,2025020089,10/19/2025 12:30:00,23,@,15,VAN,WSH,#NAME?,4,2,FALSE,TRUE,0,1,1,,
10/21/2025,2025020101,10/21/2025 19:00:00,23,@,5,VAN,PIT,#NAME?,10,3,FALSE,TRUE,0,0,1,,
10/23/2025,2025020118,10/23/2025 20:00:00,23,@,18,VAN,NSH,#NAME?,12,3,FALSE,TRUE,0,0,1,,
10/25/2025,2025020136,10/25/2025 19:00:00,23,,8,VAN,MTL,#NAME?,13,3,FALSE,TRUE,0,0,1,,
10/26/2025,2025020147,10/26/2025 22:00:00,23,,22,VAN,EDM,#NAME?,8,3,FALSE,TRUE,1,0,1,,
10/28/2025,2025020163,10/28/2025 22:00:00,23,,3,VAN,NYR,#NAME?,16,4,FALSE,TRUE,0,0,1,,
10/30/2025,2025020172,10/30/2025 20:00:00,23,@,19,VAN,STL,#NAME?,11,4,FALSE,TRUE,0,0,1,,
11/1/2025,2025020190,11/1/2025 19:00:00,23,@,30,VAN,MIN,#NAME?,13,4,FALSE,TRUE,0,0,1,,
11/3/2025,2025020201,11/3/2025 20:30:00,23,@,18,VAN,NSH,#NAME?,4,5,FALSE,TRUE,0,1,1,,
11/5/2025,2025020216,11/5/2025 22:00:00,23,,16,VAN,CHI,#NAME?,5,5,FALSE,TRUE,0,1,1,,
11/8/2025,2025020241,11/8/2025 22:00:00,23,,29,VAN,CBJ,#NAME?,13,5,FALSE,TRUE,0,0,1,,
11/9/2025,2025020250,11/9/2025 22:00:00,23,,21,VAN,COL,#NAME?,8,5,FALSE,TRUE,1,0,1,,
11/11/2025,2025020263,11/11/2025 22:00:00,23,,52,VAN,WPG,#NAME?,9,6,FALSE,TRUE,0,0,1,,
11/14/2025,2025020279,11/14/2025 19:00:00,23,@,12,VAN,CAR,#NAME?,4,6,FALSE,TRUE,0,1,1,,
11/16/2025,2025020297,11/16/2025 17:00:00,23,@,14,VAN,TBL,#NAME?,5,6,FALSE,TRUE,0,1,1,,
11/17/2025,2025020303,11/17/2025 19:00:00,23,@,13,VAN,FLA,#NAME?,6,7,FALSE,TRUE,1,1,1,,
11/20/2025,2025020328,11/20/2025 22:00:00,23,,25,VAN,DAL,#NAME?,12,7,FALSE,TRUE,0,0,1,,
11/23/2025,2025020352,11/23/2025 21:00:00,23,,20,VAN,CGY,#NAME?,6,7,FALSE,TRUE,0,1,1,,
11/26/2025,2025020374,11/26/2025 22:00:00,23,@,24,VAN,ANA,#NAME?,15,8,FALSE,TRUE,0,0,1,,
11/28/2025,2025020385,11/28/2025 16:00:00,23,@,28,VAN,SJS,#NAME?,15,8,FALSE,TRUE,0,0,1,,
