game_id,total_xg,total_goals,shot_count,total_xa,xg_to_goals_ratio,discrepancy
2025020381,6.502807167824358,9,88,0,0.7225341297582619,2.4971928321756423
2025020382,7.321529672597535,7,82,0,1.0459328103710763,0.32152967259753495
2025020383,7.227139577735215,5,83,0,1.445427915547043,2.2271395777352154
2025020384,7.287487696390599,10,91,0,0.7287487696390599,2.712512303609401
2025020385,6.3284230208955705,5,81,0,1.265684604179114,1.3284230208955705
2025020386,6.448588996659964,6,89,0,1.0747648327766608,0.4485889966599643
2025020387,4.838421517051756,6,75,0,0.8064035861752927,1.1615784829482436
2025020388,6.65623076679185,7,82,0,0.950890109541693,0.34376923320814967
2025020389,6.1848354153335094,7,92,0,0.8835479164762157,0.8151645846664906
2025020390,6.754306913353503,7,76,0,0.964900987621929,0.24569308664649725
2025020391,6.996714840177447,5,85,0,1.3993429680354894,1.9967148401774466
2025020392,5.823613199405372,9,89,0,0.6470681332672635,3.176386800594628
2025020393,5.563250898383558,4,82,0,1.3908127245958894,1.5632508983835578
2025020394,7.342636926099658,5,86,0,1.4685273852199316,2.342636926099658
2025020395,7.3098189304582775,8,88,0,0.9137273663072847,0.6901810695417225
2025020396,5.6801754287444055,9,88,0,0.6311306031938229,3.3198245712555945
2025020397,6.442666823975742,7,80,0,0.9203809748536774,0.5573331760242581
2025020398,5.827252818737179,1,71,0,5.827252818737179,4.827252818737179
2025020399,6.438128437148407,9,89,0,0.7153476041276008,2.561871562851593
2025020400,5.51924087991938,7,78,0,0.7884629828456257,1.48075912008062
2025020401,4.516741540282965,3,78,0,1.505580513427655,1.5167415402829647
2025020402,6.994163556024432,5,84,0,1.3988327112048864,1.9941635560244322
2025020403,6.389103462453932,8,78,0,0.7986379328067414,1.6108965375460684
2025020404,6.052570188301615,1,72,0,6.052570188301615,5.052570188301615
2025020405,4.792320144828409,7,63,0,0.6846171635469156,2.207679855171591
2025020406,6.638729751110077,8,84,0,0.8298412188887596,1.361270248889923
2025020407,6.109085435047746,6,81,0,1.018180905841291,0.1090854350477457
2025020408,5.376637360081077,6,75,0,0.8961062266801795,0.6233626399189234
2025020409,4.998316271230578,5,75,0,0.9996632542461157,0.0016837287694215775
2025020410,6.543811255600303,8,88,0,0.8179764069500379,1.4561887443996966
2025020411,6.194879222661257,7,75,0,0.8849827460944653,0.8051207773387432
2025020412,7.689989929553121,9,93,0,0.8544433255059024,1.3100100704468787
2025020413,6.549976495560259,5,89,0,1.3099952991120518,1.5499764955602586
2025020414,7.408120208419859,3,88,0,2.4693734028066197,4.408120208419859
2025020415,6.231333042960614,5,90,0,1.2462666085921228,1.231333042960614
2025020416,5.800513301510364,6,83,0,0.966752216918394,0.19948669848963618
2025020417,5.480050007812679,4,90,0,1.3700125019531697,1.4800500078126788
2025020418,5.567391673568636,1,84,0,5.567391673568636,4.567391673568636
2025020419,8.023629582719877,9,96,0,0.8915143980799863,0.9763704172801226
2025020420,5.829980903305113,4,83,0,1.4574952258262783,1.8299809033051133
2025020421,4.948234056937508,3,79,0,1.6494113523125027,1.9482340569375083
2025020422,9.04602620843798,5,105,0,1.8092052416875959,4.046026208437979
2025020423,9.793970415834337,7,96,0,1.3991386308334768,2.7939704158343375
2025020424,6.237902660854161,7,94,0,0.8911289515505944,0.7620973391458392
2025020425,5.206538063939661,8,80,0,0.6508172579924576,2.793461936060339
2025020426,6.398585957475007,7,94,0,0.9140837082107153,0.6014140425249934
2025020427,6.836324869655073,6,83,0,1.1393874782758455,0.8363248696550727
2025020428,8.04316293867305,7,105,0,1.1490232769532926,1.0431629386730492
2025020429,8.942386738024652,3,93,0,2.980795579341551,5.942386738024652
2025020430,8.844322074204683,9,103,0,0.9827024526894093,0.1556779257953167
2025020431,6.833244171924889,6,88,0,1.138874028654148,0.8332441719248891
2025020432,8.209821118041873,12,103,0,0.6841517598368227,3.790178881958127
2025020433,6.51514274161309,5,86,0,1.303028548322618,1.51514274161309
2025020434,8.447289982344955,13,95,0,0.649791537103458,4.552710017655045
2025020435,6.219160567037761,3,95,0,2.0730535223459206,3.219160567037761
2025020436,4.517623271327466,3,73,0,1.505874423775822,1.5176232713274658
2025020437,7.447248289827257,5,91,0,1.4894496579654515,2.4472482898272574
2025020438,4.789152796380222,5,62,0,0.9578305592760443,0.21084720361977816
2025020439,6.259468384087086,5,83,0,1.2518936768174171,1.2594683840870857
2025020440,8.001491140108556,9,100,0,0.8890545711231729,0.9985088598914444
2025020441,5.981297196238302,5,96,0,1.1962594392476604,0.9812971962383017
2025020442,6.561125279404223,13,88,0,0.5047019445695556,6.438874720595777
2025020443,5.934425160870887,5,83,0,1.1868850321741775,0.9344251608708873
2025020444,5.840054051484913,5,96,0,1.1680108102969826,0.8400540514849126
2025020445,5.904105150606483,3,88,0,1.968035050202161,2.904105150606483
2025020446,6.696865168167278,2,82,0,3.348432584083639,4.696865168167278
2025020447,7.160015933681279,9,90,0,0.7955573259645866,1.8399840663187206
2025020448,6.110292202734854,2,77,0,3.055146101367427,4.110292202734854
2025020449,4.925411393400282,6,75,0,0.820901898900047,1.0745886065997183
2025020450,6.111466498114169,8,75,0,0.7639333122642711,1.8885335018858314
2025020451,5.884979474358261,6,81,0,0.9808299123930434,0.11502052564173937
2025020452,5.543731710931752,7,90,0,0.7919616729902502,1.4562682890682481
2025020453,5.398514190688729,5,84,0,1.0797028381377458,0.3985141906887293
2025020454,5.154246105346829,5,80,0,1.0308492210693658,0.1542461053468287
2025020455,5.497144130989909,5,88,0,1.0994288261979819,0.49714413098990917
2025020456,7.397453517187387,5,89,0,1.4794907034374774,2.3974535171873868
2025020457,5.5983396507799625,7,65,0,0.7997628072542804,1.4016603492200375
2025020458,6.211441132705659,5,81,0,1.2422882265411317,1.2114411327056587
2025020459,7.937902474310249,2,108,0,3.9689512371551245,5.937902474310249
2025020460,7.813276975415647,8,94,0,0.9766596219269559,0.18672302458435297
2025020461,4.929782131221145,2,79,0,2.4648910656105727,2.9297821312211454
2025020462,5.324075502809137,6,73,0,0.8873459171348562,0.6759244971908629
2025020463,8.222874072380364,11,87,0,0.7475340065800331,2.777125927619636
2025020464,8.0603177244775,4,96,0,2.015079431119375,4.0603177244775
2025020465,5.646656038356014,5,91,0,1.1293312076712028,0.6466560383560136
2025020466,6.332147712353617,7,82,0,0.904592530336231,0.667852287646383
2025020467,7.504706805571914,7,101,0,1.0721009722245591,0.5047068055719137
2025020468,7.550882803974673,9,100,0,0.8389869782194082,1.4491171960253268
2025020469,5.396002619061619,5,68,0,1.079200523812324,0.39600261906161904
2025020470,8.960386516992003,7,115,0,1.2800552167131432,1.9603865169920027
2025020471,7.794041601009667,5,92,0,1.5588083202019334,2.794041601009667
2025020472,7.305045760702342,7,89,0,1.0435779658146203,0.3050457607023418
2025020473,7.230295883957297,7,78,0,1.0328994119938995,0.2302958839572966
2025020474,5.884287156164646,7,80,0,0.8406124508806637,1.1157128438353539
2025020475,8.080799346789718,7,105,0,1.1543999066842454,1.0807993467897177
2025020476,5.795692611951381,3,74,0,1.931897537317127,2.795692611951381
2025020477,6.387562699150294,7,91,0,0.9125089570214706,0.6124373008497059
2025020478,8.55402094265446,7,107,0,1.2220029918077802,1.5540209426544607
2025020479,6.737796666100621,5,95,0,1.3475593332201243,1.7377966661006212
2025020480,6.776783162262291,5,86,0,1.3553566324524582,1.7767831622622907
2025020481,7.039523405022919,12,90,0,0.5866269504185766,4.960476594977081
2025020482,7.10195205360651,7,112,0,1.0145645790866442,0.10195205360651016
2025020483,5.059672878589481,5,67,0,1.0119345757178961,0.059672878589481115
2025020484,7.575808267109096,6,93,0,1.2626347111848493,1.575808267109096
2025020485,8.3373903343454,5,102,0,1.66747806686908,3.3373903343454003
2025020486,3.994982291944325,9,72,0,0.44388692132714724,5.005017708055675
2025020487,6.712397458963096,9,76,0,0.7458219398847885,2.287602541036904
2025020488,5.715361183974892,7,79,0,0.8164801691392702,1.284638816025108
2025020489,6.255109646124765,9,76,0,0.6950121829027517,2.7448903538752347
2025020490,7.348421225789934,8,91,0,0.9185526532237418,0.6515787742100656
2025020491,6.587935645133257,5,90,0,1.3175871290266514,1.587935645133257
2025020492,5.73629174917005,5,84,0,1.14725834983401,0.73629174917005
2025020493,4.274123145267367,5,78,0,0.8548246290534735,0.7258768547326326
2025020494,7.981308550573885,8,98,0,0.9976635688217357,0.01869144942611456
2025020495,7.359888859093189,5,87,0,1.4719777718186378,2.3598888590931892
2025020496,7.317817511502653,5,88,0,1.4635635023005307,2.3178175115026534
2025020497,8.761284949723631,11,109,0,0.7964804499748755,2.238715050276369
2025020498,7.824015215970576,7,87,0,1.117716459424368,0.8240152159705758
2025020499,6.781832770910114,9,98,0,0.7535369745455682,2.218167229089886
2025020500,7.174888852983713,9,89,0,0.7972098725537459,1.8251111470162868
2025020501,6.746127008460462,7,82,0,0.963732429780066,0.2538729915395379
2025020502,4.042526131030172,5,77,0,0.8085052262060344,0.9574738689698279
2025020503,6.156022778712213,6,82,0,1.0260037964520354,0.15602277871221304
2025020504,5.6818260201253,4,78,0,1.420456505031325,1.6818260201252997
2025020505,4.995930414879695,4,62,0,1.2489826037199236,0.9959304148796946
2025020506,6.874629649333656,6,98,0,1.145771608222276,0.8746296493336558
2025020507,6.725699479226023,3,88,0,2.2418998264086745,3.725699479226023
2025020508,4.7585798217915,3,72,0,1.5861932739305,1.7585798217914999
2025020509,4.647678701905534,9,81,0,0.5164087446561704,4.352321298094466
2025020510,8.40320079261437,5,105,0,1.680640158522874,3.4032007926143706
2025020511,5.777426018379629,8,94,0,0.7221782522974536,2.2225739816203713
2025020512,7.600477106869221,5,81,0,1.5200954213738442,2.6004771068692207
2025020513,6.0960198431275785,4,87,0,1.5240049607818946,2.0960198431275785
2025020514,4.8351238537579775,7,72,0,0.6907319791082825,2.1648761462420225
2025020515,6.252743429038674,5,91,0,1.2505486858077348,1.2527434290386736
2025020516,7.834684397093952,5,88,0,1.5669368794187903,2.8346843970939517
2025020517,5.852544171269983,7,77,0,0.8360777387528547,1.147455828730017
2025020518,7.14407953619957,5,80,0,1.428815907239914,2.1440795361995697
2025020519,5.867677754722536,5,70,0,1.1735355509445071,0.8676777547225356
2025020520,4.488176556536928,5,73,0,0.8976353113073856,0.5118234434630722
2025020521,4.8861558912321925,5,73,0,0.9772311782464385,0.11384410876780748
2025020522,5.044575148727745,5,71,0,1.008915029745549,0.04457514872774482
2025020523,4.645809126552194,3,70,0,1.5486030421840649,1.6458091265521944
2025020524,7.367389952763915,10,90,0,0.7367389952763915,2.632610047236085
2025020525,5.697122820653021,7,76,0,0.8138746886647173,1.3028771793469787
2025020526,6.102166348835453,5,90,0,1.2204332697670908,1.1021663488354534
2025020527,7.439581975108013,9,82,0,0.8266202194564458,1.5604180248919874
2025020528,10.932112101232633,8,113,0,1.3665140126540791,2.932112101232633
